x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
40,25,6,"(40, 25, 6)",2.3383,0.026527,0.7312,1.0184,0.9849,True
16,67,23,"(16, 67, 23)",-2.3072,0.02654,-0.5699,1.0385,1.0501,False
44,76,24,"(44, 76, 24)",-2.2992,0.026541,-0.5775,1.0315,1.0447,False
39,55,26,"(39, 55, 26)",-2.2897,0.026541,-0.5939,1.0239,1.0403,False
58,63,13,"(58, 63, 13)",-2.2904,0.026556,-0.5913,1.008,1.0305,False
71,30,20,"(71, 30, 20)",-2.2874,0.026562,-0.6203,1.0335,1.0436,False
40,64,30,"(40, 64, 30)",-2.2909,0.02658,-0.5892,1.036,1.0468,False
39,81,21,"(39, 81, 21)",-2.288,0.026598,-0.5965,1.0144,1.0313,False
47,74,17,"(47, 74, 17)",-2.3028,0.026599,-0.5725,1.044,1.0524,False
36,63,27,"(36, 63, 27)",-2.2941,0.026638,-0.5816,1.0363,1.0471,False
19,24,7,"(19, 24, 7)",2.3073,0.026645,0.6798,1.0307,1.0107,True
68,64,12,"(68, 64, 12)",-2.3034,0.026653,-0.5711,1.0164,1.0389,False
26,83,20,"(26, 83, 20)",-2.2886,0.026675,-0.5907,1.0353,1.0488,False
61,32,25,"(61, 32, 25)",2.3304,0.026692,0.7219,1.0528,1.0409,True
6,41,24,"(6, 41, 24)",-2.285,0.026695,-0.617,1.0411,1.0484,False
14,29,19,"(14, 29, 19)",-2.3004,0.026701,-0.5728,1.0271,1.0408,False
21,34,29,"(21, 34, 29)",-2.2848,0.026713,-0.6038,1.0469,1.0545,False
58,56,12,"(58, 56, 12)",-2.2854,0.026724,-0.599,1.0436,1.0534,False
50,35,32,"(50, 35, 32)",2.3175,0.026734,0.7009,1.056,1.0483,True
30,40,22,"(30, 40, 22)",-2.284,0.026745,-0.6087,1.0202,1.0347,False
24,23,20,"(24, 23, 20)",-2.2837,0.026761,-0.6123,1.0225,1.0364,False
44,50,30,"(44, 50, 30)",-2.2874,0.026773,-0.5894,1.0034,1.0261,False
40,40,30,"(40, 40, 30)",-2.2837,0.026775,-0.605,1.0449,1.0518,False
36,35,29,"(36, 35, 29)",-2.3193,0.026778,-0.5593,1.0375,1.0504,False
44,78,22,"(44, 78, 22)",-2.3052,0.026838,-0.5666,1.0363,1.0501,False
73,43,19,"(73, 43, 19)",-2.2837,0.026844,-0.624,1.0382,1.0468,False
59,24,2,"(59, 24, 2)",-2.2846,0.026872,-0.5924,1.0131,1.0387,False
53,12,13,"(53, 12, 13)",-2.2847,0.026901,-0.5905,1.0204,1.0384,False
41,49,28,"(41, 49, 28)",-2.2815,0.026903,-0.61,1.0384,1.0479,False
25,81,24,"(25, 81, 24)",-2.325,0.026913,-0.5554,1.017,1.0485,False
29,35,9,"(29, 35, 9)",-2.2813,0.026932,-0.6036,1.0034,1.0241,False
52,37,14,"(52, 37, 14)",-2.2807,0.026951,-0.6075,1.0297,1.04,False
49,39,19,"(49, 39, 19)",-2.297,0.026973,-0.5709,1.0415,1.0515,False
19,24,12,"(19, 24, 12)",-2.2845,0.026974,-0.5878,1.0098,1.0317,False
27,66,14,"(27, 66, 14)",2.3787,0.026977,0.8029,1.0381,0.9781,True
50,51,20,"(50, 51, 20)",-2.2813,0.026977,-0.6218,0.9385,0.9702,False
34,15,10,"(34, 15, 10)",-2.2926,0.026977,-0.5752,1.0244,1.0454,False
13,48,27,"(13, 48, 27)",-2.2846,0.026981,-0.5874,1.038,1.0472,False
52,27,13,"(52, 27, 13)",-2.281,0.026981,-0.5998,1.007,1.0285,False
42,73,24,"(42, 73, 24)",-2.2914,0.026995,-0.5762,1.0255,1.04,False
21,71,16,"(21, 71, 16)",-2.2848,0.026997,-0.5864,1.0415,1.0502,False
39,55,15,"(39, 55, 15)",-2.2797,0.027018,-0.6103,0.9984,1.0215,False
17,65,19,"(17, 65, 19)",-2.2796,0.027025,-0.6079,1.0127,1.0262,False
16,18,23,"(16, 18, 23)",2.3313,0.027039,0.7311,1.0472,1.0353,True
23,60,29,"(23, 60, 29)",-2.3078,0.027048,-0.562,1.0474,1.058,False
28,38,8,"(28, 38, 8)",-2.2792,0.027049,-0.6094,1.003,1.0268,False
34,38,17,"(34, 38, 17)",-2.2804,0.027054,-0.5963,1.0262,1.0384,False
43,61,31,"(43, 61, 31)",-2.3196,0.027057,-0.556,1.0158,1.0464,False
45,36,5,"(45, 36, 5)",-2.2816,0.027066,-0.5914,0.992,1.0162,False
59,64,25,"(59, 64, 25)",-2.2912,0.027072,-0.5747,1.0261,1.0405,False
59,51,26,"(59, 51, 26)",-2.2967,0.027086,-0.5691,1.0401,1.0499,False
21,22,19,"(21, 22, 19)",2.3334,0.027087,0.7355,1.0135,0.9867,True
19,34,25,"(19, 34, 25)",-2.288,0.027114,-0.5776,1.0396,1.0518,False
8,74,12,"(8, 74, 12)",-2.3061,0.027115,-0.562,1.0064,1.0481,False
51,81,13,"(51, 81, 13)",-2.2917,0.027134,-0.5729,1.0229,1.0451,False
37,44,11,"(37, 44, 11)",2.2828,0.027135,0.6378,0.994,0.9633,True
43,45,7,"(43, 45, 7)",2.3178,0.027138,0.711,0.9916,0.9142,True
37,93,20,"(37, 93, 20)",-2.2809,0.027141,-0.5897,1.0122,1.0359,False
40,68,21,"(40, 68, 21)",-2.2789,0.027166,-0.5949,1.0246,1.0374,False
59,24,14,"(59, 24, 14)",-2.2931,0.027167,-0.5708,0.9948,1.0241,False
12,35,21,"(12, 35, 21)",-2.3036,0.027173,-0.5627,1.0247,1.0414,False
39,75,28,"(39, 75, 28)",-2.2773,0.027182,-0.6038,1.0279,1.0435,False
59,58,17,"(59, 58, 17)",2.3167,0.027194,0.7103,1.0333,1.0183,True
65,57,21,"(65, 57, 21)",-2.2769,0.027198,-0.6062,1.0183,1.0321,False
4,34,21,"(4, 34, 21)",2.3218,0.027222,0.7195,1.0448,1.0292,True
34,21,14,"(34, 21, 14)",-2.2777,0.027224,-0.5961,1.0296,1.0446,False
50,11,16,"(50, 11, 16)",2.3069,0.027235,0.6942,1.0276,1.0063,True
45,45,23,"(45, 45, 23)",-2.2803,0.027243,-0.6347,1.0482,1.054,False
74,46,23,"(74, 46, 23)",-2.293,0.027252,-0.5693,1.038,1.0498,False
37,92,21,"(37, 92, 21)",-2.3049,0.027268,-0.5607,1.0086,1.0407,False
26,36,9,"(26, 36, 9)",-2.2775,0.027285,-0.5925,1.0001,1.0186,False
63,54,24,"(63, 54, 24)",-2.2799,0.027297,-0.5856,1.0177,1.0373,False
38,65,30,"(38, 65, 30)",-2.29,0.0273,-0.5713,1.0304,1.0465,False
4,56,18,"(4, 56, 18)",-2.2764,0.027318,-0.595,1.0407,1.0493,False
59,22,12,"(59, 22, 12)",-2.2775,0.027324,-0.5904,1.0114,1.0336,False
54,24,15,"(54, 24, 15)",-2.2769,0.027325,-0.5925,1.0391,1.0482,False
38,55,13,"(38, 55, 13)",-2.2802,0.027353,-0.5829,1.0448,1.0529,False
43,46,7,"(43, 46, 7)",2.3281,0.027371,0.733,1.0106,0.9477,True
44,88,22,"(44, 88, 22)",-2.296,0.027402,-0.5645,1.0232,1.0473,False
71,35,21,"(71, 35, 21)",-2.2777,0.027402,-0.5864,1.0323,1.0446,False
49,93,16,"(49, 93, 16)",-2.2752,0.027406,-0.5938,1.0229,1.0424,False
43,70,25,"(43, 70, 25)",-2.2801,0.027407,-0.5814,1.0403,1.0512,False
44,49,12,"(44, 49, 12)",-2.2742,0.027409,-0.5988,1.0302,1.0404,False
22,42,31,"(22, 42, 31)",-2.3087,0.027423,-0.5568,1.021,1.0505,False
48,37,29,"(48, 37, 29)",2.3388,0.027436,0.7512,1.0338,1.0116,True
61,21,7,"(61, 21, 7)",2.3455,0.027447,0.7619,1.0446,1.0225,True
38,34,5,"(38, 34, 5)",-2.303,0.027468,-0.5592,0.9687,1.0243,False
26,16,8,"(26, 16, 8)",2.3101,0.027474,0.7054,1.0377,1.0215,True
24,55,30,"(24, 55, 30)",-2.2777,0.027487,-0.6375,1.0493,1.0558,False
36,27,11,"(36, 27, 11)",2.3032,0.027487,0.6935,1.0189,0.9951,True
29,38,16,"(29, 38, 16)",-2.2727,0.027494,-0.6001,1.0204,1.0351,False
25,63,10,"(25, 63, 10)",-2.2742,0.027501,-0.5918,1.0217,1.0374,False
39,41,5,"(39, 41, 5)",2.3164,0.027504,0.7168,0.9987,0.9428,True
30,45,10,"(30, 45, 10)",2.3003,0.027519,0.689,1.0095,0.9779,True
64,72,8,"(64, 72, 8)",-2.2727,0.027528,-0.6189,1.0327,1.0432,False
27,67,14,"(27, 67, 14)",2.3722,0.027546,0.8046,1.0417,0.9745,True
37,17,15,"(37, 17, 15)",-2.2728,0.027554,-0.5936,1.0353,1.0474,False
63,20,17,"(63, 20, 17)",2.304,0.027555,0.6965,1.0356,1.0165,True
59,23,14,"(59, 23, 14)",-2.2717,0.027565,-0.5988,0.9949,1.0214,False
42,80,24,"(42, 80, 24)",-2.2757,0.027568,-0.5844,1.0459,1.0538,False
26,82,17,"(26, 82, 17)",-2.2729,0.027573,-0.5919,1.0121,1.0361,False
45,72,27,"(45, 72, 27)",-2.2727,0.027575,-0.5928,1.0211,1.0429,False
9,48,19,"(9, 48, 19)",2.3322,0.027578,0.7438,1.0417,1.0292,True
48,49,20,"(48, 49, 20)",-2.2817,0.027585,-0.5744,1.0331,1.0465,False
36,27,15,"(36, 27, 15)",-2.282,0.027627,-0.5731,1.0473,1.0553,False
40,58,22,"(40, 58, 22)",-2.2784,0.027629,-0.6455,1.0431,1.0499,False
76,53,17,"(76, 53, 17)",2.3726,0.02763,0.8069,1.0529,0.9997,True
41,24,2,"(41, 24, 2)",2.3492,0.027645,0.7716,1.0049,0.9707,True
58,57,24,"(58, 57, 24)",-2.3002,0.02765,-0.5584,1.0163,1.0413,False
20,87,14,"(20, 87, 14)",-2.2765,0.02766,-0.5799,1.0175,1.039,False
35,94,19,"(35, 94, 19)",-2.2809,0.027699,-0.5728,1.0012,1.0313,False
57,82,18,"(57, 82, 18)",-2.2737,0.027701,-0.5839,1.0231,1.04,False
55,45,15,"(55, 45, 15)",-2.2754,0.027708,-0.5804,0.9901,1.0126,False
48,42,26,"(48, 42, 26)",2.3213,0.027712,0.7292,1.0076,0.983,True
26,16,20,"(26, 16, 20)",-2.2877,0.027716,-0.5658,1.0408,1.0512,False
32,32,12,"(32, 32, 12)",2.3071,0.027723,0.706,1.019,0.9906,True
51,9,10,"(51, 9, 10)",-2.2942,0.02773,-0.561,1.0368,1.053,False
60,62,15,"(60, 62, 15)",2.3148,0.027731,0.7191,1.0239,0.9985,True
37,24,1,"(37, 24, 1)",2.3183,0.027732,0.7249,1.0057,0.9795,True
41,12,26,"(41, 12, 26)",-2.3143,0.027751,-0.551,0.9852,1.0528,False
30,19,10,"(30, 19, 10)",2.32,0.027758,0.7281,1.0273,1.0,True
23,79,19,"(23, 79, 19)",2.3318,0.027758,0.7469,1.0348,1.0026,True
20,42,31,"(20, 42, 31)",-2.3104,0.027779,-0.5522,1.0251,1.055,False
41,58,28,"(41, 58, 28)",-2.2803,0.027792,-0.5715,1.0333,1.049,False
22,23,4,"(22, 23, 4)",2.3378,0.027817,0.7575,1.0464,1.0277,True
16,69,24,"(16, 69, 24)",-2.285,0.027858,-0.5657,1.0328,1.0463,False
58,83,12,"(58, 83, 12)",-2.2718,0.027868,-0.5818,1.0348,1.0491,False
35,93,16,"(35, 93, 16)",-2.2664,0.027881,-0.6022,1.0123,1.0385,False
27,38,8,"(27, 38, 8)",-2.2715,0.027884,-0.5819,1.0014,1.0217,False
61,33,24,"(61, 33, 24)",2.3264,0.027885,0.7411,1.0521,1.0353,True
25,53,30,"(25, 53, 30)",-2.2736,0.027889,-0.578,1.0451,1.0528,False
22,23,3,"(22, 23, 3)",2.2919,0.027907,0.683,1.037,1.0235,True
38,24,19,"(38, 24, 19)",2.3015,0.02791,0.7005,1.0457,1.0313,True
33,23,8,"(33, 23, 8)",-2.2661,0.027919,-0.5987,1.037,1.0515,False
34,13,18,"(34, 13, 18)",2.2979,0.027921,0.6944,1.0378,1.0211,True
56,36,14,"(56, 36, 14)",-2.27,0.027927,-0.5836,1.0325,1.0452,False
26,30,9,"(26, 30, 9)",-2.2686,0.027929,-0.5868,1.0042,1.0269,False
44,27,22,"(44, 27, 22)",2.2857,0.027931,0.6715,1.0253,1.0113,True
51,82,13,"(51, 82, 13)",-2.2807,0.027937,-0.5681,1.0218,1.045,False
41,20,3,"(41, 20, 3)",2.2845,0.027942,0.6694,1.0165,0.9892,True
58,16,19,"(58, 16, 19)",2.3226,0.027946,0.7362,1.0461,1.0318,True
30,53,30,"(30, 53, 30)",2.275,0.02797,0.6488,1.0216,0.9953,True
59,22,14,"(59, 22, 14)",-2.2657,0.027993,-0.5937,0.9913,1.0185,False
28,56,9,"(28, 56, 9)",-2.2751,0.028009,-0.5728,1.0145,1.0406,False
64,26,9,"(64, 26, 9)",2.2952,0.028012,0.6916,1.046,1.0345,True
55,61,12,"(55, 61, 12)",2.2801,0.028032,0.6626,1.0356,1.0126,True
22,36,13,"(22, 36, 13)",-2.264,0.028043,-0.6012,1.0182,1.0347,False
29,48,10,"(29, 48, 10)",2.2983,0.028048,0.698,1.0256,0.9993,True
25,24,17,"(25, 24, 17)",2.317,0.028058,0.7296,1.0422,1.0251,True
23,26,2,"(23, 26, 2)",-2.2639,0.028099,-0.6164,1.0244,1.0391,False
53,25,16,"(53, 25, 16)",-2.2639,0.028115,-0.5927,1.0189,1.0351,False
14,50,13,"(14, 50, 13)",-2.2671,0.028122,-0.5824,1.0245,1.0397,False
24,58,11,"(24, 58, 11)",2.322,0.02813,0.7391,1.0327,1.0074,True
44,8,13,"(44, 8, 13)",-2.2794,0.028137,-0.5658,1.03,1.0472,False
38,24,10,"(38, 24, 10)",-2.2697,0.028141,-0.5771,1.0206,1.0366,False
24,64,22,"(24, 64, 22)",2.2872,0.028155,0.6803,0.9848,0.9546,True
47,44,23,"(47, 44, 23)",-2.2625,0.028157,-0.611,1.0351,1.0442,False
45,36,15,"(45, 36, 15)",-2.2623,0.028168,-0.5985,1.0235,1.0346,False
20,68,12,"(20, 68, 12)",2.2783,0.028174,0.6629,1.0306,1.0114,True
68,58,9,"(68, 58, 9)",-2.2942,0.02819,-0.555,1.0172,1.0484,False
20,36,20,"(20, 36, 20)",-2.2667,0.028201,-0.5805,1.0115,1.0268,False
58,61,13,"(58, 61, 13)",-2.2873,0.028208,-0.5587,1.0114,1.0331,False
44,41,5,"(44, 41, 5)",2.3086,0.028217,0.7192,0.983,0.924,True
65,57,26,"(65, 57, 26)",-2.2636,0.028226,-0.5871,1.0228,1.0432,False
27,52,27,"(27, 52, 27)",-2.2758,0.028227,-0.6589,1.0196,1.0359,False
55,44,28,"(55, 44, 28)",-2.2673,0.02824,-0.5781,1.0294,1.0475,False
20,77,24,"(20, 77, 24)",-2.3065,0.028242,-0.5491,1.0125,1.0498,False
57,21,26,"(57, 21, 26)",-2.2708,0.028259,-0.5724,1.0364,1.0487,False
53,82,12,"(53, 82, 12)",-2.2861,0.028266,-0.5587,1.032,1.0507,False
35,92,20,"(35, 92, 20)",-2.292,0.028266,-0.5553,1.0045,1.0366,False
23,34,7,"(23, 34, 7)",-2.2652,0.028268,-0.6326,1.0123,1.0316,False
19,66,12,"(19, 66, 12)",2.2931,0.028276,0.694,1.0246,1.0032,True
37,19,6,"(37, 19, 6)",2.3267,0.028277,0.7495,1.0273,0.992,True
20,87,17,"(20, 87, 17)",-2.2633,0.028277,-0.5857,1.0285,1.0438,False
46,19,13,"(46, 19, 13)",-2.271,0.028296,-0.5713,1.027,1.0413,False
67,63,11,"(67, 63, 11)",-2.2734,0.028306,-0.5684,1.0119,1.0314,False
47,41,19,"(47, 41, 19)",-2.2604,0.028306,-0.6119,1.0485,1.0542,False
42,48,16,"(42, 48, 16)",-2.2754,0.028311,-0.5662,1.0097,1.0279,False
34,76,24,"(34, 76, 24)",-2.2882,0.028312,-0.5568,1.0284,1.046,False
28,84,23,"(28, 84, 23)",-2.2839,0.028313,-0.5595,1.0221,1.0485,False
48,15,21,"(48, 15, 21)",2.2813,0.028325,0.6731,1.0296,1.011,True
20,49,13,"(20, 49, 13)",-2.2617,0.028331,-0.5877,1.0363,1.0445,False
51,52,24,"(51, 52, 24)",2.2833,0.028333,0.6773,1.0003,0.9745,True
54,31,12,"(54, 31, 12)",-2.2691,0.028337,-0.5728,1.0073,1.0268,False
32,33,5,"(32, 33, 5)",2.3148,0.028378,0.7328,1.0082,0.9719,True
34,36,17,"(34, 36, 17)",-2.2694,0.028385,-0.5713,1.0207,1.0335,False
17,50,27,"(17, 50, 27)",-2.2637,0.028411,-0.5793,1.0418,1.052,False
64,20,17,"(64, 20, 17)",2.3037,0.028426,0.7156,1.0384,1.0204,True
20,65,8,"(20, 65, 8)",-2.2747,0.028427,-0.5648,1.0248,1.0443,False
42,60,23,"(42, 60, 23)",-2.26,0.028428,-0.6207,1.0445,1.052,False
37,69,29,"(37, 69, 29)",-2.2679,0.028447,-0.5717,1.0388,1.0499,False
57,88,14,"(57, 88, 14)",-2.2577,0.028465,-0.5981,1.0242,1.0427,False
40,59,22,"(40, 59, 22)",-2.2621,0.028468,-0.6313,1.0447,1.0512,False
41,25,8,"(41, 25, 8)",2.2955,0.028471,0.7027,1.0304,1.0111,True
37,56,25,"(37, 56, 25)",-2.2604,0.028484,-0.626,1.0187,1.0339,False
65,71,12,"(65, 71, 12)",-2.2573,0.0285,-0.5974,1.0361,1.0455,False
49,62,19,"(49, 62, 19)",-2.2801,0.028502,-0.5594,1.0075,1.0322,False
34,43,10,"(34, 43, 10)",2.2787,0.028509,0.6727,0.9742,0.9317,True
42,44,27,"(42, 44, 27)",-2.2584,0.028511,-0.5892,1.0341,1.0446,False
33,22,8,"(33, 22, 8)",-2.2599,0.028516,-0.5841,1.0322,1.0492,False
17,82,12,"(17, 82, 12)",-2.2933,0.028528,-0.5516,1.0127,1.0445,False
59,34,22,"(59, 34, 22)",2.2813,0.028535,0.6785,1.0205,1.0008,True
36,10,12,"(36, 10, 12)",-2.2736,0.028573,-0.5633,1.0323,1.0488,False
15,63,26,"(15, 63, 26)",-2.2862,0.028586,-0.5545,1.0343,1.0501,False
60,20,17,"(60, 20, 17)",-2.2614,0.028589,-0.5779,1.0084,1.0315,False
34,93,17,"(34, 93, 17)",-2.286,0.028596,-0.5545,1.0206,1.0464,False
14,47,26,"(14, 47, 26)",-2.2559,0.028599,-0.5956,1.0382,1.0471,False
52,25,14,"(52, 25, 14)",-2.2575,0.028611,-0.5867,1.0186,1.0343,False
45,48,13,"(45, 48, 13)",2.2912,0.028617,0.6985,1.0384,1.0278,True
33,20,8,"(33, 20, 8)",-2.2608,0.028617,-0.5783,1.0413,1.0507,False
19,28,11,"(19, 28, 11)",2.3202,0.028623,0.7463,1.0324,1.0038,True
44,76,23,"(44, 76, 23)",-2.2627,0.028635,-0.5744,1.0357,1.0486,False
71,42,17,"(71, 42, 17)",-2.2753,0.028642,-0.5608,1.0334,1.0476,False
14,44,19,"(14, 44, 19)",-2.2554,0.028672,-0.6145,1.0242,1.0349,False
66,59,25,"(66, 59, 25)",-2.2681,0.028677,-0.5666,1.0327,1.0447,False
21,68,20,"(21, 68, 20)",-2.2825,0.028688,-0.5554,1.0121,1.0365,False
71,60,9,"(71, 60, 9)",-2.2854,0.028694,-0.5536,1.0189,1.0465,False
29,57,26,"(29, 57, 26)",2.3281,0.028696,0.7601,0.9937,0.9446,True
64,55,25,"(64, 55, 25)",-2.2643,0.028699,-0.5705,1.0151,1.0348,False
39,25,7,"(39, 25, 7)",2.2671,0.028737,0.6546,1.0107,0.9846,True
34,42,6,"(34, 42, 6)",2.2938,0.028753,0.706,0.9823,0.9292,True
46,71,18,"(46, 71, 18)",-2.2726,0.028756,-0.5612,1.0442,1.0553,False
54,85,18,"(54, 85, 18)",-2.2642,0.028764,-0.5692,1.0298,1.0453,False
33,43,9,"(33, 43, 9)",2.3196,0.028767,0.7481,0.9753,0.9296,True
38,80,27,"(38, 80, 27)",-2.2938,0.028775,-0.5488,1.0096,1.0476,False
19,88,14,"(19, 88, 14)",-2.2865,0.028787,-0.552,1.0191,1.0484,False
21,20,25,"(21, 20, 25)",2.2898,0.028796,0.6999,1.0446,1.0306,True
18,15,19,"(18, 15, 19)",2.3167,0.028798,0.7443,1.0498,1.0379,True
38,56,25,"(38, 56, 25)",-2.2547,0.028814,-0.5852,1.0232,1.039,False
23,78,24,"(23, 78, 24)",-2.2839,0.02885,-0.5526,1.0196,1.0459,False
16,39,26,"(16, 39, 26)",2.3061,0.028852,0.7284,1.0552,1.0468,True
9,18,15,"(9, 18, 15)",-2.2799,0.028866,-0.5546,1.0107,1.0444,False
19,69,20,"(19, 69, 20)",-2.2597,0.028885,-0.5723,1.026,1.0426,False
9,61,20,"(9, 61, 20)",-2.258,0.028889,-0.5749,1.0451,1.0549,False
13,70,24,"(13, 70, 24)",-2.2615,0.028892,-0.5698,1.0332,1.0467,False
16,68,19,"(16, 68, 19)",-2.263,0.028893,-0.5679,1.0299,1.0458,False
15,72,17,"(15, 72, 17)",-2.2652,0.028902,-0.5653,1.0269,1.0446,False
25,20,2,"(25, 20, 2)",-2.2533,0.02892,-0.6215,1.0196,1.0354,False
22,87,13,"(22, 87, 13)",-2.2734,0.02895,-0.5576,1.0114,1.0382,False
38,43,26,"(38, 43, 26)",-2.2719,0.028955,-0.5586,1.0256,1.0434,False
24,44,25,"(24, 44, 25)",2.2732,0.028971,0.6738,0.9802,0.9474,True
26,15,4,"(26, 15, 4)",2.2971,0.028974,0.7162,1.0335,1.0117,True
19,55,24,"(19, 55, 24)",-2.278,0.028979,-0.5543,0.9978,1.0356,False
29,53,25,"(29, 53, 25)",2.2851,0.028985,0.696,0.9386,0.8781,True
57,61,13,"(57, 61, 13)",-2.2587,0.029,-0.5709,1.0156,1.034,False
42,53,19,"(42, 53, 19)",-2.2528,0.029005,-0.5817,1.05,1.0567,False
48,83,17,"(48, 83, 17)",2.2519,0.029008,0.6207,1.0155,0.9924,True
46,12,16,"(46, 12, 16)",-2.2601,0.02903,-0.5684,1.0209,1.0336,False
46,62,23,"(46, 62, 23)",-2.256,0.029043,-0.5738,1.005,1.0241,False
32,55,15,"(32, 55, 15)",-2.2526,0.029056,-0.5801,1.0394,1.0502,False
31,51,28,"(31, 51, 28)",2.256,0.02911,0.6391,0.9844,0.9542,True
40,44,28,"(40, 44, 28)",-2.2479,0.029122,-0.5982,1.0411,1.0508,False
32,46,31,"(32, 46, 31)",-2.2478,0.029123,-0.6025,1.0175,1.0324,False
33,90,17,"(33, 90, 17)",-2.2596,0.029132,-0.5667,1.0381,1.0494,False
20,15,24,"(20, 15, 24)",2.315,0.029137,0.7483,1.0481,1.0274,True
57,38,25,"(57, 38, 25)",-2.2491,0.02914,-0.6159,1.0383,1.0467,False
20,33,22,"(20, 33, 22)",-2.2733,0.029146,-0.555,1.011,1.0307,False
47,35,22,"(47, 35, 22)",-2.2479,0.029158,-0.61,1.0025,1.0234,False
28,84,19,"(28, 84, 19)",-2.2657,0.029173,-0.5601,1.0171,1.0431,False
43,7,19,"(43, 7, 19)",2.3249,0.029175,0.7644,1.0518,1.0391,True
50,26,9,"(50, 26, 9)",-2.2506,0.029179,-0.6251,0.9995,1.0251,False
71,61,9,"(71, 61, 9)",-2.2696,0.0292,-0.5568,1.0228,1.0478,False
37,42,6,"(37, 42, 6)",2.3095,0.029201,0.7409,1.0015,0.9302,True
52,84,12,"(52, 84, 12)",-2.286,0.029205,-0.5477,1.0159,1.0501,False
49,33,23,"(49, 33, 23)",2.2937,0.029209,0.7154,0.9903,0.9551,True
16,32,9,"(16, 32, 9)",2.2862,0.02922,0.7031,1.0478,1.0331,True
9,62,19,"(9, 62, 19)",-2.2588,0.029247,-0.5653,1.0375,1.0512,False
57,41,28,"(57, 41, 28)",-2.2644,0.029267,-0.5597,1.0272,1.043,False
19,77,13,"(19, 77, 13)",-2.2531,0.029279,-0.572,1.0375,1.0488,False
44,68,23,"(44, 68, 23)",-2.2563,0.029283,-0.5675,1.041,1.0503,False
11,34,20,"(11, 34, 20)",-2.2588,0.029284,-0.5646,1.0336,1.047,False
28,63,27,"(28, 63, 27)",-2.2502,0.029288,-0.577,1.0203,1.0369,False
33,56,31,"(33, 56, 31)",-2.2816,0.029292,-0.5488,1.0193,1.045,False
34,64,27,"(34, 64, 27)",-2.247,0.029295,-0.5855,1.0301,1.0441,False
29,28,16,"(29, 28, 16)",2.2969,0.029298,0.7226,1.0286,1.0108,True
55,37,9,"(55, 37, 9)",-2.2464,0.029301,-0.6138,1.017,1.0355,False
48,24,3,"(48, 24, 3)",-2.2477,0.029309,-0.5823,1.0457,1.0546,False
50,5,16,"(50, 5, 16)",-2.2459,0.029314,-0.6113,1.0385,1.0496,False
44,48,18,"(44, 48, 18)",2.2585,0.029315,0.652,1.0263,1.0108,True
26,55,12,"(26, 55, 12)",2.2922,0.02932,0.7153,1.0477,1.0309,True
51,21,11,"(51, 21, 11)",-2.2502,0.029337,-0.5753,1.0266,1.0423,False
53,52,24,"(53, 52, 24)",2.2656,0.029339,0.6678,1.0103,0.9919,True
25,53,10,"(25, 53, 10)",-2.2661,0.02935,-0.5571,1.0202,1.0401,False
20,28,3,"(20, 28, 3)",2.2554,0.029364,0.6463,1.0375,1.0178,True
19,35,18,"(19, 35, 18)",2.2526,0.029366,0.6391,0.9899,0.9702,True
27,64,14,"(27, 64, 14)",2.3268,0.029388,0.7715,1.0291,0.9845,True
42,56,18,"(42, 56, 18)",-2.2439,0.029392,-0.598,1.0494,1.0555,False
21,20,19,"(21, 20, 19)",2.2715,0.0294,0.6808,1.0092,0.9757,True
42,26,6,"(42, 26, 6)",2.2602,0.029417,0.6588,1.0412,1.0287,True
5,38,21,"(5, 38, 21)",2.2659,0.029435,0.6709,1.045,1.033,True
31,20,1,"(31, 20, 1)",2.2809,0.029455,0.6989,1.0299,1.0104,True
39,16,15,"(39, 16, 15)",-2.2462,0.029456,-0.5801,1.0428,1.054,False
35,35,1,"(35, 35, 1)",2.2949,0.02947,0.7227,1.006,0.9656,True
24,79,19,"(24, 79, 19)",2.2925,0.02947,0.7188,1.0411,1.0114,True
23,36,21,"(23, 36, 21)",-2.2452,0.029481,-0.6199,0.9266,0.9645,False
47,47,20,"(47, 47, 20)",-2.2449,0.029486,-0.5826,1.0492,1.0567,False
63,31,26,"(63, 31, 26)",2.2978,0.029492,0.728,1.052,1.041,True
73,46,22,"(73, 46, 22)",-2.2448,0.029501,-0.582,1.036,1.0446,False
14,53,28,"(14, 53, 28)",-2.2518,0.029505,-0.5682,1.0433,1.0523,False
54,61,21,"(54, 61, 21)",-2.243,0.029509,-0.5887,0.9629,0.99,False
59,13,19,"(59, 13, 19)",2.3066,0.029537,0.7429,1.0498,1.035,True
40,12,26,"(40, 12, 26)",-2.2832,0.029547,-0.5455,0.977,1.0466,False
36,62,27,"(36, 62, 27)",-2.2418,0.029548,-0.5946,1.0361,1.046,False
28,17,8,"(28, 17, 8)",2.2457,0.029586,0.627,1.0376,1.0177,True
39,87,23,"(39, 87, 23)",-2.2611,0.029587,-0.5574,1.0147,1.0361,False
29,29,16,"(29, 29, 16)",2.3008,0.029609,0.7351,1.0326,1.0101,True
19,59,20,"(19, 59, 20)",-2.2449,0.029629,-0.5764,1.0306,1.0426,False
25,27,2,"(25, 27, 2)",-2.243,0.02963,-0.5814,1.0247,1.0396,False
45,88,21,"(45, 88, 21)",-2.2482,0.029645,-0.5699,1.032,1.0488,False
31,44,9,"(31, 44, 9)",2.3014,0.029646,0.7368,0.9887,0.9391,True
