x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
15,68,7,"(15, 68, 7)",2.2765,0.02767,0.6416,0.1113,-0.0372,True
53,26,12,"(53, 26, 12)",-2.2904,0.027675,-0.6741,0.0521,0.2255,False
45,7,18,"(45, 7, 18)",-2.2695,0.027693,-0.6132,0.0274,0.1731,False
58,43,27,"(58, 43, 27)",-2.281,0.02771,-0.6549,-0.0024,0.1474,False
12,24,15,"(12, 24, 15)",-2.277,0.027734,-0.6457,0.0227,0.1428,False
60,34,10,"(60, 34, 10)",-2.2981,0.027738,-0.6905,0.0466,0.1908,False
27,91,10,"(27, 91, 10)",2.277,0.027743,0.646,0.0835,-0.0813,True
58,39,15,"(58, 39, 15)",2.2917,0.027755,0.6787,0.0323,-0.0944,True
49,35,9,"(49, 35, 9)",-2.2769,0.027757,-0.6463,0.0671,0.2352,False
55,12,2,"(55, 12, 2)",-2.2986,0.027763,-0.6918,-0.0603,0.114,False
55,29,9,"(55, 29, 9)",-2.2869,0.027766,-0.6694,0.0187,0.1542,False
43,64,20,"(43, 64, 20)",2.2755,0.027772,0.6428,0.0495,-0.1157,True
35,12,24,"(35, 12, 24)",-2.2727,0.027777,-0.6346,0.0551,0.2212,False
59,17,11,"(59, 17, 11)",-2.2789,0.027795,-0.6527,0.0348,0.183,False
19,16,29,"(19, 16, 29)",2.2761,0.027798,0.6457,0.0824,-0.068,True
23,6,9,"(23, 6, 9)",-2.2686,0.027813,-0.6196,-0.0222,0.1351,False
13,70,17,"(13, 70, 17)",-2.2719,0.027819,-0.6339,-0.0664,0.0745,False
60,43,28,"(60, 43, 28)",-2.2739,0.027819,-0.6403,-0.0672,0.0869,False
12,41,21,"(12, 41, 21)",2.2785,0.027829,0.6527,0.0804,-0.0477,True
29,27,28,"(29, 27, 28)",-2.2697,0.027841,-0.6268,0.0036,0.1431,False
74,56,21,"(74, 56, 21)",-2.2697,0.027864,-0.6281,0.0027,0.1635,False
48,82,21,"(48, 82, 21)",-2.2787,0.027875,-0.6548,0.0478,0.2115,False
52,32,27,"(52, 32, 27)",2.2759,0.027895,0.6485,0.0914,-0.0493,True
63,74,19,"(63, 74, 19)",2.2661,0.0279,0.6078,0.1795,0.004,True
24,46,30,"(24, 46, 30)",2.276,0.027903,0.6489,0.0899,-0.0784,True
26,35,17,"(26, 35, 17)",-2.2668,0.027907,-0.595,-0.0908,0.0473,False
19,17,20,"(19, 17, 20)",-2.2905,0.027918,-0.6807,0.0338,0.171,False
63,16,17,"(63, 16, 17)",-2.2937,0.027923,-0.6868,0.0236,0.1722,False
56,58,3,"(56, 58, 3)",-2.3119,0.027924,-0.7184,-0.02,0.1022,False
35,52,19,"(35, 52, 19)",2.2666,0.027953,0.6195,0.1574,0.0327,True
73,51,19,"(73, 51, 19)",-2.2695,0.027957,-0.6325,0.0121,0.1716,False
52,37,23,"(52, 37, 23)",-2.2885,0.02796,-0.6779,-0.0555,0.0775,False
52,19,9,"(52, 19, 9)",-2.2722,0.027963,-0.641,0.0272,0.1512,False
43,17,20,"(43, 17, 20)",-2.2672,0.027966,-0.6235,0.0148,0.1671,False
6,54,20,"(6, 54, 20)",-2.2808,0.027966,-0.6622,0.0419,0.1909,False
33,66,25,"(33, 66, 25)",2.2784,0.027971,0.657,0.0316,-0.0851,True
19,37,14,"(19, 37, 14)",-2.275,0.027972,-0.649,-0.0692,0.0717,False
43,37,26,"(43, 37, 26)",2.2956,0.027985,0.6917,0.1629,-0.0249,True
74,63,11,"(74, 63, 11)",-2.2649,0.028006,-0.6132,0.0427,0.1949,False
63,60,25,"(63, 60, 25)",-2.2645,0.028012,-0.6006,-0.0372,0.1036,False
39,47,21,"(39, 47, 21)",-2.2644,0.028017,-0.6015,0.2216,0.3798,False
64,27,10,"(64, 27, 10)",-2.2763,0.028024,-0.6539,0.0084,0.1529,False
36,29,31,"(36, 29, 31)",-2.2733,0.028029,-0.6465,0.0691,0.2368,False
39,34,7,"(39, 34, 7)",-2.2658,0.028036,-0.6216,-0.0488,0.107,False
37,45,9,"(37, 45, 9)",-2.2725,0.028038,-0.6447,0.0141,0.1601,False
53,26,17,"(53, 26, 17)",2.269,0.02804,0.6346,0.1508,-0.0047,True
62,52,17,"(62, 52, 17)",-2.2698,0.028061,-0.638,0.079,0.2324,False
55,80,23,"(55, 80, 23)",-2.2721,0.028062,-0.6446,0.0221,0.2,False
47,9,18,"(47, 9, 18)",-2.2912,0.028063,-0.6856,-0.0013,0.175,False
43,65,20,"(43, 65, 20)",2.2709,0.028063,0.6414,0.106,-0.0467,True
21,86,9,"(21, 86, 9)",-2.2688,0.028063,-0.6351,-0.103,0.0609,False
9,64,14,"(9, 64, 14)",-2.2633,0.028089,-0.6092,0.0593,0.2498,False
38,57,25,"(38, 57, 25)",-2.276,0.028091,-0.6552,0.0799,0.2672,False
15,51,22,"(15, 51, 22)",-2.2791,0.028101,-0.6624,0.0566,0.2118,False
56,69,18,"(56, 69, 18)",-2.2779,0.028102,-0.6599,-0.0338,0.1157,False
0,47,14,"(0, 47, 14)",-2.3146,0.028104,-0.7266,0.0677,0.2043,False
23,7,17,"(23, 7, 17)",-2.2631,0.028105,-0.609,0.0619,0.2088,False
13,9,19,"(13, 9, 19)",-2.3045,0.028119,-0.5511,-0.062,-0.0039,False
34,41,34,"(34, 41, 34)",-2.2749,0.028122,-0.6537,0.0604,0.2376,False
39,28,0,"(39, 28, 0)",2.2812,0.028129,0.6678,0.1874,0.0332,True
37,75,28,"(37, 75, 28)",-2.2842,0.02813,-0.6737,0.0619,0.2487,False
9,67,23,"(9, 67, 23)",-2.2985,0.028134,-0.7003,-0.0176,0.158,False
15,67,26,"(15, 67, 26)",-2.2866,0.028136,-0.6787,0.0011,0.1772,False
77,39,17,"(77, 39, 17)",-2.2753,0.028155,-0.6556,0.0129,0.1892,False
38,48,15,"(38, 48, 15)",2.2711,0.028161,0.6453,0.1254,-0.073,True
69,64,2,"(69, 64, 2)",2.2794,0.028175,0.6653,0.1072,-0.0215,True
26,42,23,"(26, 42, 23)",-2.2747,0.0282,-0.6555,-0.0144,0.103,False
36,40,26,"(36, 40, 26)",-2.263,0.028207,-0.6198,0.0221,0.1838,False
48,54,13,"(48, 54, 13)",-2.2637,0.028217,-0.6243,-0.0031,0.1599,False
8,67,6,"(8, 67, 6)",-2.2643,0.028219,-0.6268,0.0699,0.2483,False
54,25,34,"(54, 25, 34)",2.2788,0.028236,0.6656,0.0484,-0.0775,True
22,38,22,"(22, 38, 22)",-2.2649,0.028252,-0.6306,-0.055,0.0951,False
49,30,1,"(49, 30, 1)",2.2776,0.028255,0.6637,0.0773,-0.0835,True
42,25,1,"(42, 25, 1)",-2.2629,0.028261,-0.6234,0.1147,0.2513,False
15,39,13,"(15, 39, 13)",-2.2844,0.02827,-0.6778,-0.0757,0.0411,False
72,67,20,"(72, 67, 20)",-2.2731,0.028275,-0.6543,0.0518,0.217,False
19,41,12,"(19, 41, 12)",2.2688,0.028286,0.6437,0.0415,-0.1123,True
51,7,16,"(51, 7, 16)",-2.2602,0.028289,-0.6042,0.0257,0.1579,False
60,49,21,"(60, 49, 21)",2.2696,0.028314,0.6469,0.132,-0.0157,True
53,15,7,"(53, 15, 7)",-2.2622,0.028323,-0.6241,0.001,0.1373,False
47,55,12,"(47, 55, 12)",-2.269,0.028329,-0.6458,-0.0062,0.1963,False
42,66,32,"(42, 66, 32)",-2.271,0.028345,-0.6514,-0.0063,0.1756,False
29,29,29,"(29, 29, 29)",-2.2628,0.028349,-0.6279,0.0065,0.1354,False
52,46,33,"(52, 46, 33)",-2.2735,0.02836,-0.6577,0.0128,0.1663,False
30,22,28,"(30, 22, 28)",-2.268,0.02836,-0.6445,-0.0331,0.134,False
8,58,19,"(8, 58, 19)",-2.2824,0.028371,-0.6765,-0.029,0.114,False
22,19,24,"(22, 19, 24)",2.2724,0.028387,0.6562,0.1447,0.0064,True
69,22,14,"(69, 22, 14)",-2.2605,0.028387,-0.6205,0.0647,0.2125,False
47,22,20,"(47, 22, 20)",-2.2848,0.028408,-0.682,0.0467,0.2043,False
53,26,20,"(53, 26, 20)",-2.2675,0.028414,-0.6451,-0.0538,0.0627,False
17,48,22,"(17, 48, 22)",-2.2869,0.028414,-0.6861,0.0322,0.161,False
51,58,13,"(51, 58, 13)",-2.2604,0.028417,-0.6217,-0.0149,0.1851,False
53,18,9,"(53, 18, 9)",-2.2616,0.028425,-0.6276,0.0551,0.1987,False
40,50,12,"(40, 50, 12)",-2.2817,0.028426,-0.6764,0.0202,0.1868,False
18,44,21,"(18, 44, 21)",2.2622,0.028429,0.6297,0.0509,-0.083,True
23,59,26,"(23, 59, 26)",-2.2809,0.028434,-0.6752,-0.0514,0.0806,False
26,27,24,"(26, 27, 24)",-2.2744,0.028455,-0.6624,-0.0094,0.1404,False
38,40,10,"(38, 40, 10)",-2.263,0.028459,-0.6337,0.0335,0.1771,False
23,92,18,"(23, 92, 18)",-2.2678,0.028473,-0.6478,0.0824,0.2699,False
16,37,13,"(16, 37, 13)",-2.2596,0.028483,-0.6226,0.0162,0.1302,False
54,31,31,"(54, 31, 31)",-2.2809,0.028494,-0.6767,0.0038,0.1686,False
71,39,21,"(71, 39, 21)",2.2566,0.028531,0.6059,0.0669,-0.0569,True
30,24,8,"(30, 24, 8)",-2.2849,0.028537,-0.6852,-0.0222,0.1441,False
59,25,4,"(59, 25, 4)",-2.2594,0.028548,-0.6255,0.0416,0.1956,False
65,80,14,"(65, 80, 14)",-2.2568,0.028554,-0.6126,0.0023,0.1657,False
48,46,13,"(48, 46, 13)",-2.2716,0.028569,-0.6597,0.0531,0.2318,False
40,5,21,"(40, 5, 21)",-2.27,0.028576,-0.6562,-0.0558,0.1112,False
64,53,21,"(64, 53, 21)",-2.2564,0.028596,-0.6141,0.0942,0.2244,False
15,43,11,"(15, 43, 11)",2.2555,0.028602,0.602,0.1085,-0.0244,True
66,63,26,"(66, 63, 26)",-2.2627,0.028602,-0.6387,0.0472,0.1841,False
28,38,13,"(28, 38, 13)",2.2573,0.028641,0.6222,0.0616,-0.0705,True
37,34,12,"(37, 34, 12)",-2.2612,0.028641,-0.6358,0.0492,0.2004,False
21,93,10,"(21, 93, 10)",-2.2749,0.028648,-0.6688,-0.0149,0.1565,False
35,83,25,"(35, 83, 25)",-2.2614,0.02865,-0.637,0.0111,0.1651,False
65,57,22,"(65, 57, 22)",2.2613,0.028653,0.6368,0.103,-0.0101,True
46,15,28,"(46, 15, 28)",2.2545,0.028668,0.6015,0.1576,0.0135,True
23,92,13,"(23, 92, 13)",-2.2538,0.028727,-0.607,0.0096,0.1802,False
62,51,17,"(62, 51, 17)",-2.2538,0.02873,-0.608,0.0392,0.2288,False
14,29,2,"(14, 29, 2)",2.2536,0.028732,0.6041,0.1089,-0.004,True
74,38,19,"(74, 38, 19)",-2.2572,0.028736,-0.6269,0.0194,0.1501,False
6,41,18,"(6, 41, 18)",2.2535,0.028747,0.5976,0.1624,0.0031,True
27,50,16,"(27, 50, 16)",2.257,0.028756,0.6273,0.0326,-0.1136,True
18,12,13,"(18, 12, 13)",-2.2607,0.028759,-0.6391,0.025,0.1698,False
57,8,8,"(57, 8, 8)",-2.2674,0.028768,-0.6562,0.067,0.233,False
47,6,22,"(47, 6, 22)",-2.2598,0.028783,-0.6375,-0.0365,0.161,False
73,64,10,"(73, 64, 10)",-2.2738,0.028787,-0.6702,0.0456,0.2229,False
67,75,22,"(67, 75, 22)",-2.2571,0.028794,-0.6295,0.0439,0.2106,False
42,66,28,"(42, 66, 28)",2.2706,0.028796,0.6639,0.0895,-0.0352,True
60,51,24,"(60, 51, 24)",2.2558,0.028804,0.6252,0.1772,0.0246,True
64,16,15,"(64, 16, 15)",-2.2704,0.028809,-0.6637,-0.0092,0.1311,False
55,16,1,"(55, 16, 1)",-2.2913,0.028811,-0.7029,-0.0613,0.0764,False
75,63,8,"(75, 63, 8)",2.2648,0.028815,0.5674,0.0909,-0.0036,True
38,52,15,"(38, 52, 15)",2.2925,0.028823,0.7051,0.1195,-0.0469,True
59,36,17,"(59, 36, 17)",-2.2573,0.028838,-0.6321,-0.0462,0.0961,False
71,66,9,"(71, 66, 9)",-2.252,0.028848,-0.606,0.0738,0.1989,False
61,54,28,"(61, 54, 28)",-2.2523,0.028858,-0.6108,-0.0004,0.1353,False
60,83,14,"(60, 83, 14)",2.2548,0.028869,0.6247,0.1615,0.0206,True
56,22,9,"(56, 22, 9)",-2.259,0.028876,-0.6387,0.0352,0.1892,False
45,51,29,"(45, 51, 29)",-2.2738,0.028882,-0.6726,-0.0511,0.0946,False
56,79,23,"(56, 79, 23)",-2.2572,0.028883,-0.6337,0.0334,0.2081,False
57,37,25,"(57, 37, 25)",-2.2582,0.02889,-0.637,-0.02,0.1161,False
9,68,15,"(9, 68, 15)",-2.2551,0.028897,-0.6276,-0.0605,0.1298,False
7,54,20,"(7, 54, 20)",-2.2641,0.028932,-0.6535,0.0591,0.2084,False
65,68,16,"(65, 68, 16)",2.2508,0.028953,0.6096,0.1436,0.0064,True
45,21,1,"(45, 21, 1)",-2.2654,0.02896,-0.6573,0.0502,0.2092,False
32,13,17,"(32, 13, 17)",-2.2631,0.028962,-0.652,0.041,0.1884,False
37,12,5,"(37, 12, 5)",2.2638,0.028967,0.6538,0.0708,-0.0905,True
66,67,27,"(66, 67, 27)",2.2634,0.02897,0.653,0.0838,-0.0522,True
56,23,24,"(56, 23, 24)",2.2674,0.028983,0.6621,0.0895,-0.0546,True
28,18,27,"(28, 18, 27)",-2.2568,0.028985,-0.6367,-0.0607,0.0861,False
47,6,16,"(47, 6, 16)",-2.2577,0.028991,-0.6394,-0.0298,0.1508,False
10,46,23,"(10, 46, 23)",-2.2681,0.028994,-0.664,-0.0137,0.1108,False
13,76,21,"(13, 76, 21)",2.251,0.029017,0.6173,0.1149,-0.0331,True
54,52,20,"(54, 52, 20)",2.2579,0.029028,0.6414,0.0669,-0.0836,True
20,46,21,"(20, 46, 21)",-2.2532,0.029029,-0.6269,-0.0419,0.0812,False
52,30,18,"(52, 30, 18)",2.2485,0.029078,0.5984,0.0829,-0.0647,True
65,41,28,"(65, 41, 28)",-2.2485,0.029078,-0.5994,0.0209,0.1746,False
18,18,6,"(18, 18, 6)",2.2605,0.029081,0.6496,0.1216,-0.0245,True
13,68,8,"(13, 68, 8)",2.2554,0.029089,0.6366,0.1104,-0.0635,True
60,48,11,"(60, 48, 11)",2.2594,0.02911,0.6479,0.0473,-0.0858,True
77,55,18,"(77, 55, 18)",-2.2529,0.029113,-0.6298,-0.0587,0.0811,False
10,57,24,"(10, 57, 24)",-2.2547,0.029118,-0.6358,0.0105,0.1452,False
70,67,23,"(70, 67, 23)",2.2488,0.029126,0.6132,0.1395,-0.0403,True
45,65,17,"(45, 65, 17)",2.2478,0.029127,0.5984,0.2302,0.0802,True
38,53,24,"(38, 53, 24)",-2.2487,0.029139,-0.5887,0.1262,0.3089,False
59,52,29,"(59, 52, 29)",-2.2673,0.029172,-0.6671,-0.0347,0.085,False
65,53,18,"(65, 53, 18)",-2.263,0.029176,-0.6582,-0.0452,0.0882,False
3,62,14,"(3, 62, 14)",-2.2532,0.029178,-0.6336,0.0151,0.1677,False
46,38,24,"(46, 38, 24)",2.2468,0.029201,0.6045,0.0992,-0.032,True
46,39,12,"(46, 39, 12)",-2.2729,0.029202,-0.6787,-0.1078,0.1139,False
27,95,8,"(27, 95, 8)",2.2793,0.029216,0.5507,0.0741,-0.0195,True
63,34,21,"(63, 34, 21)",-2.2469,0.029226,-0.61,0.0827,0.2101,False
20,27,33,"(20, 27, 33)",2.2626,0.029226,0.6587,0.0594,-0.1126,True
54,13,7,"(54, 13, 7)",-2.2815,0.029232,-0.6951,-0.0066,0.1579,False
8,61,23,"(8, 61, 23)",-2.2488,0.02924,-0.6213,-0.0572,0.1038,False
38,76,31,"(38, 76, 31)",2.2654,0.029244,0.6651,0.1106,-0.0657,True
39,88,24,"(39, 88, 24)",-2.2624,0.029245,-0.6587,0.0704,0.2709,False
50,42,26,"(50, 42, 26)",-2.2494,0.02926,-0.6247,-0.0162,0.0965,False
8,21,15,"(8, 21, 15)",-2.2503,0.029269,-0.6283,0.0023,0.1573,False
59,16,12,"(59, 16, 12)",-2.262,0.02928,-0.6589,-0.0034,0.1708,False
2,48,15,"(2, 48, 15)",-2.2743,0.029287,-0.6833,0.01,0.2,False
46,38,31,"(46, 38, 31)",-2.2473,0.029292,-0.6178,-0.0506,0.1041,False
69,33,11,"(69, 33, 11)",-2.2498,0.029295,-0.6278,-0.0456,0.0853,False
43,56,25,"(43, 56, 25)",-2.249,0.029301,-0.6253,0.0068,0.1526,False
42,67,31,"(42, 67, 31)",-2.2581,0.029323,-0.6514,0.0184,0.1989,False
46,81,28,"(46, 81, 28)",-2.263,0.029333,-0.6624,-0.0273,0.1309,False
21,51,29,"(21, 51, 29)",-2.2475,0.029334,-0.6211,0.0145,0.1618,False
24,24,3,"(24, 24, 3)",2.2522,0.029337,0.6371,0.0772,-0.0698,True
50,5,14,"(50, 5, 14)",-2.2449,0.02935,-0.6072,0.0327,0.1782,False
18,65,5,"(18, 65, 5)",-2.2627,0.029354,-0.6624,0.0118,0.1453,False
52,7,12,"(52, 7, 12)",-2.2516,0.029389,-0.6371,0.006,0.1945,False
14,35,6,"(14, 35, 6)",2.2607,0.029401,0.6594,0.1196,0.0048,True
37,13,29,"(37, 13, 29)",2.2444,0.029404,0.6099,0.1326,0.0086,True
69,19,19,"(69, 19, 19)",-2.2458,0.029407,-0.618,0.067,0.2138,False
24,46,23,"(24, 46, 23)",-2.2604,0.029418,-0.6592,-0.0523,0.0832,False
13,77,23,"(13, 77, 23)",2.2572,0.029421,0.6522,0.1521,-0.0432,True
13,46,20,"(13, 46, 20)",-2.2582,0.029427,-0.6547,0.0584,0.2235,False
30,59,16,"(30, 59, 16)",2.2593,0.029429,0.6572,0.1565,0.0155,True
40,89,15,"(40, 89, 15)",2.2549,0.029459,0.6479,0.5804,0.3822,True
57,9,8,"(57, 9, 8)",-2.2519,0.029474,-0.6411,0.0292,0.1784,False
72,61,5,"(72, 61, 5)",2.243,0.029485,0.5916,0.0675,-0.0226,True
27,7,11,"(27, 7, 11)",-2.2662,0.029486,-0.6727,0.0407,0.1862,False
40,47,9,"(40, 47, 9)",-2.2751,0.029492,-0.6895,0.0184,0.1895,False
36,15,14,"(36, 15, 14)",-2.2492,0.029495,-0.6344,0.052,0.2226,False
55,9,13,"(55, 9, 13)",-2.2524,0.029528,-0.6442,-0.0615,0.0625,False
23,92,20,"(23, 92, 20)",-2.2422,0.02953,-0.5921,0.0486,0.2135,False
11,11,19,"(11, 11, 19)",-2.2424,0.029535,-0.6085,-0.0293,0.0379,False
25,13,21,"(25, 13, 21)",-2.2539,0.029552,-0.6485,0.0056,0.1597,False
48,8,14,"(48, 8, 14)",-2.2416,0.029555,-0.6015,0.0616,0.2155,False
29,54,28,"(29, 54, 28)",2.25,0.029556,0.6388,0.0308,-0.1048,True
44,5,17,"(44, 5, 17)",-2.2417,0.029562,-0.5932,-0.0016,0.164,False
50,52,25,"(50, 52, 25)",-2.2526,0.029568,-0.646,-0.0359,0.1188,False
41,29,12,"(41, 29, 12)",-2.2449,0.02958,-0.6241,-0.0127,0.1162,False
43,13,15,"(43, 13, 15)",-2.241,0.029594,-0.5974,0.1022,0.2749,False
9,49,30,"(9, 49, 30)",2.2477,0.029595,0.572,0.0842,-0.017,True
60,27,15,"(60, 27, 15)",-2.2411,0.029601,-0.6053,-0.0509,0.089,False
76,43,23,"(76, 43, 23)",-2.2528,0.029603,-0.6474,-0.0079,0.1433,False
59,53,27,"(59, 53, 27)",-2.2524,0.02962,-0.647,-0.0311,0.0746,False
23,30,20,"(23, 30, 20)",-2.241,0.029622,-0.6072,-0.0654,0.0716,False
45,81,26,"(45, 81, 26)",2.2464,0.029629,0.6313,0.1737,0.0284,True
27,71,25,"(27, 71, 25)",-2.2527,0.029631,-0.648,0.0905,0.2162,False
60,49,11,"(60, 49, 11)",2.2435,0.029634,0.6212,0.0573,-0.0696,True
14,43,21,"(14, 43, 21)",2.2436,0.029638,0.622,0.0644,-0.058,True
29,64,22,"(29, 64, 22)",-2.2701,0.029639,-0.6838,-0.0568,0.0921,False
43,9,11,"(43, 9, 11)",-2.2492,0.029649,-0.6398,0.0503,0.2221,False
56,40,14,"(56, 40, 14)",2.2406,0.029661,0.5897,0.1456,0.0181,True
41,20,10,"(41, 20, 10)",2.265,0.029662,0.6748,0.1053,-0.0587,True
54,25,11,"(54, 25, 11)",-2.2792,0.02968,-0.7009,-0.0003,0.1729,False
4,57,22,"(4, 57, 22)",-2.2394,0.029702,-0.5995,0.0273,0.1617,False
49,66,29,"(49, 66, 29)",-2.2412,0.029702,-0.6153,0.0831,0.2069,False
70,26,17,"(70, 26, 17)",-2.2734,0.029704,-0.6912,0.0271,0.1926,False
35,45,5,"(35, 45, 5)",-2.2421,0.029741,-0.6214,0.0273,0.1725,False
67,21,15,"(67, 21, 15)",-2.2437,0.029746,-0.6275,0.0077,0.1424,False
35,8,17,"(35, 8, 17)",-2.2388,0.029746,-0.5996,-0.0162,0.159,False
68,61,21,"(68, 61, 21)",-2.2409,0.029751,-0.617,-0.009,0.1394,False
76,38,20,"(76, 38, 20)",-2.2387,0.029753,-0.6006,0.0789,0.2497,False
62,45,20,"(62, 45, 20)",-2.2551,0.029776,-0.6576,0.0039,0.1581,False
32,40,11,"(32, 40, 11)",-2.2439,0.029791,-0.6301,-0.0678,0.0925,False
40,33,20,"(40, 33, 20)",-2.2436,0.029809,-0.5732,0.1993,0.3177,False
18,92,16,"(18, 92, 16)",2.2529,0.029821,0.654,0.2034,0.0211,True
10,18,13,"(10, 18, 13)",-2.2426,0.029826,-0.6274,0.0342,0.1757,False
65,65,2,"(65, 65, 2)",-2.2401,0.02983,-0.6182,0.0087,0.1335,False
66,37,14,"(66, 37, 14)",2.2541,0.029837,0.6571,0.0743,-0.0572,True
70,59,7,"(70, 59, 7)",-2.2601,0.029838,-0.6695,0.0825,0.2338,False
46,86,22,"(46, 86, 22)",2.2604,0.029854,0.6705,0.2048,0.0424,True
49,7,9,"(49, 7, 9)",-2.2392,0.029863,-0.616,0.0465,0.219,False
52,86,21,"(52, 86, 21)",-2.2542,0.029866,-0.6582,-0.0131,0.1807,False
61,47,26,"(61, 47, 26)",-2.2531,0.029888,-0.6563,0.0322,0.1762,False
69,58,26,"(69, 58, 26)",2.2385,0.02989,0.6145,0.1352,-0.0065,True
77,38,22,"(77, 38, 22)",-2.2367,0.029894,-0.5953,-0.0212,0.1144,False
50,56,18,"(50, 56, 18)",2.2411,0.029895,0.6255,0.1195,-0.0208,True
60,33,24,"(60, 33, 24)",2.2631,0.02992,0.6772,0.1351,-0.0253,True
47,35,5,"(47, 35, 5)",2.2414,0.029938,0.6282,0.1146,-0.0481,True
51,93,17,"(51, 93, 17)",2.2391,0.029948,0.6205,0.2283,0.0861,True
71,65,16,"(71, 65, 16)",-2.242,0.029952,-0.6306,-0.0395,0.1115,False
56,12,23,"(56, 12, 23)",2.2392,0.029959,0.6216,0.1232,-0.0252,True
30,41,10,"(30, 41, 10)",-2.243,0.029962,-0.6341,-0.0007,0.1595,False
7,53,22,"(7, 53, 22)",-2.2425,0.029973,-0.6329,-0.0254,0.0923,False
38,29,1,"(38, 29, 1)",2.2386,0.029975,0.6203,0.1647,-0.0232,True
7,63,18,"(7, 63, 18)",2.2364,0.029981,0.6097,0.0744,-0.0799,True
50,50,8,"(50, 50, 8)",-2.2693,0.02999,-0.6902,-0.0294,0.1659,False
21,33,7,"(21, 33, 7)",2.2504,0.029995,0.6533,0.146,-0.0179,True
40,49,7,"(40, 49, 7)",2.2456,0.029998,0.6423,0.1685,0.0059,True
35,57,17,"(35, 57, 17)",-2.2412,0.030019,-0.6308,-0.016,0.1625,False
17,80,18,"(17, 80, 18)",-2.2379,0.030021,-0.6198,-0.0322,0.1009,False
65,51,17,"(65, 51, 17)",2.2371,0.030032,0.6172,0.0778,-0.0836,True
60,32,25,"(60, 32, 25)",2.2455,0.030034,0.6431,0.0967,-0.0633,True
39,15,14,"(39, 15, 14)",-2.2346,0.030058,-0.6042,0.0605,0.216,False
18,89,11,"(18, 89, 11)",-2.2355,0.030072,-0.612,-0.036,0.1025,False
24,95,18,"(24, 95, 18)",-2.234,0.030079,-0.598,0.0276,0.186,False
70,37,27,"(70, 37, 27)",2.2344,0.030083,0.6053,0.058,-0.0815,True
9,73,14,"(9, 73, 14)",-2.2445,0.030093,-0.6425,0.0353,0.2271,False
60,64,6,"(60, 64, 6)",-2.2348,0.030102,-0.6098,-0.0189,0.1333,False
16,80,18,"(16, 80, 18)",-2.2391,0.030102,-0.6277,-0.0233,0.1138,False
60,44,27,"(60, 44, 27)",-2.2441,0.03012,-0.6424,-0.0476,0.0642,False
61,57,9,"(61, 57, 9)",2.241,0.030143,0.6351,0.1338,-0.0128,True
71,58,24,"(71, 58, 24)",-2.2346,0.030151,-0.6128,0.0226,0.145,False
38,27,0,"(38, 27, 0)",2.2499,0.030153,0.6567,0.1357,-0.0083,True
55,57,26,"(55, 57, 26)",-2.236,0.030164,-0.6199,-0.0102,0.1559,False
67,25,14,"(67, 25, 14)",-2.2679,0.030177,-0.6917,-0.0325,0.119,False
23,32,27,"(23, 32, 27)",-2.2336,0.030178,-0.6088,-0.0198,0.1076,False
17,51,12,"(17, 51, 12)",-2.2491,0.03018,-0.6557,-0.0268,0.0977,False
43,33,1,"(43, 33, 1)",2.2493,0.030186,0.6563,0.1382,-0.018,True
50,60,11,"(50, 60, 11)",-2.2322,0.030208,-0.5983,0.059,0.2282,False
26,63,27,"(26, 63, 27)",2.2343,0.030209,0.6152,0.0784,-0.0608,True
46,35,17,"(46, 35, 17)",-2.2411,0.03021,-0.6376,0.0172,0.1493,False
57,4,14,"(57, 4, 14)",2.2334,0.030212,0.6107,0.0754,-0.0083,True
55,31,4,"(55, 31, 4)",2.2361,0.030213,0.6224,0.1355,0.0095,True
36,17,21,"(36, 17, 21)",2.2323,0.030218,0.6031,0.0697,-0.0797,True
62,70,22,"(62, 70, 22)",2.2358,0.030218,0.6216,0.1056,-0.0562,True
55,48,8,"(55, 48, 8)",2.2356,0.03022,0.6211,0.1582,0.0356,True
7,59,19,"(7, 59, 19)",-2.2385,0.030227,-0.631,-0.0477,0.0906,False
58,53,22,"(58, 53, 22)",-2.2396,0.030232,-0.6342,0.0209,0.1722,False
26,44,33,"(26, 44, 33)",-2.2335,0.030237,-0.6132,0.0546,0.1854,False
26,56,26,"(26, 56, 26)",-2.2399,0.03025,-0.6357,0.0267,0.1692,False
53,32,11,"(53, 32, 11)",-2.2343,0.030265,-0.6183,0.0057,0.1708,False
25,27,23,"(25, 27, 23)",-2.2418,0.030265,-0.6413,0.0027,0.1561,False
44,12,13,"(44, 12, 13)",-2.2316,0.03027,-0.6032,0.0866,0.2526,False
37,14,11,"(37, 14, 11)",-2.2325,0.030273,-0.6104,0.0695,0.2318,False
47,72,29,"(47, 72, 29)",-2.2373,0.03028,-0.6293,0.0552,0.2101,False
24,53,15,"(24, 53, 15)",-2.2328,0.030284,-0.6125,0.0121,0.1574,False
29,16,25,"(29, 16, 25)",2.2317,0.030289,0.6067,0.0586,-0.0918,True
11,13,19,"(11, 13, 19)",-2.2376,0.030289,-0.6306,-0.0644,0.0902,False
26,47,14,"(26, 47, 14)",-2.2423,0.030312,-0.6439,-0.0581,0.1,False
15,46,32,"(15, 46, 32)",-2.2389,0.030316,-0.6352,-0.0274,0.1005,False
38,84,25,"(38, 84, 25)",-2.2474,0.030318,-0.6556,0.0748,0.2649,False
