x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
32,10,14,"(32, 10, 14)",2.5838,0.012966,0.7168,1.0861,0.9916,True
43,55,30,"(43, 55, 30)",2.5804,0.012975,0.7049,1.0474,0.9638,True
43,19,13,"(43, 19, 13)",2.5822,0.012981,0.7128,1.0137,0.9111,True
58,55,30,"(58, 55, 30)",-2.5809,0.012988,-0.7086,0.9427,1.0534,False
26,69,20,"(26, 69, 20)",2.588,0.013,0.7304,1.0292,0.9419,True
45,24,0,"(45, 24, 0)",-2.5776,0.013011,-0.6848,0.9408,1.0372,False
27,55,17,"(27, 55, 17)",2.5843,0.013024,0.7228,1.0597,0.9869,True
21,67,21,"(21, 67, 21)",-2.5794,0.013035,-0.7081,0.9865,1.0874,False
42,38,14,"(42, 38, 14)",-2.5819,0.013041,-0.7175,0.9017,1.0053,False
43,27,0,"(43, 27, 0)",2.6226,0.013042,0.7934,1.0678,0.9701,True
34,9,9,"(34, 9, 9)",2.5785,0.013057,0.707,1.057,0.9573,True
60,74,20,"(60, 74, 20)",-2.5794,0.013071,-0.712,0.981,1.0897,False
30,22,19,"(30, 22, 19)",2.5859,0.013071,0.73,1.1028,1.0006,True
32,13,6,"(32, 13, 6)",2.6079,0.013075,0.7718,1.0303,0.9289,True
30,24,13,"(30, 24, 13)",2.5768,0.013077,0.7016,1.0418,0.9581,True
30,25,12,"(30, 25, 12)",2.5779,0.013088,0.7082,1.0689,0.9662,True
34,24,2,"(34, 24, 2)",-2.579,0.013091,-0.7126,0.9476,1.0356,False
55,54,28,"(55, 54, 28)",-2.5929,0.013099,-0.7464,1.0029,1.1102,False
24,32,25,"(24, 32, 25)",-2.591,0.013101,-0.7427,1.0449,1.143,False
37,89,21,"(37, 89, 21)",-2.5979,0.013102,-0.7558,0.9454,1.0845,False
10,58,10,"(10, 58, 10)",-2.584,0.013108,-0.7277,0.915,1.0101,False
49,32,2,"(49, 32, 2)",2.5752,0.013108,0.6974,1.0066,0.9207,True
58,39,14,"(58, 39, 14)",2.5894,0.01311,0.7401,1.039,0.9466,True
48,35,22,"(48, 35, 22)",2.6013,0.013127,0.763,1.0131,0.9223,True
66,71,15,"(66, 71, 15)",-2.5775,0.013128,-0.7107,0.9832,1.0803,False
9,68,15,"(9, 68, 15)",-2.5827,0.013144,-0.727,1.0168,1.1193,False
16,66,26,"(16, 66, 26)",-2.58,0.013144,-0.72,0.9765,1.0809,False
19,66,18,"(19, 66, 18)",2.5901,0.013146,0.7433,1.0242,0.9444,True
64,23,18,"(64, 23, 18)",-2.5739,0.013163,-0.699,0.9891,1.0892,False
41,15,17,"(41, 15, 17)",2.5731,0.013169,0.6938,1.0485,0.937,True
28,34,22,"(28, 34, 22)",-2.5741,0.013211,-0.7067,0.9648,1.0497,False
56,21,16,"(56, 21, 16)",2.6103,0.013253,0.7827,1.042,0.9559,True
50,11,25,"(50, 11, 25)",2.5731,0.013259,0.708,1.0008,0.8764,True
22,82,23,"(22, 82, 23)",-2.5702,0.013265,-0.6928,1.0152,1.1141,False
33,11,21,"(33, 11, 21)",2.569,0.013296,0.6878,1.1068,0.9947,True
30,56,11,"(30, 56, 11)",-2.5697,0.013298,-0.6766,0.9374,1.0221,False
9,18,16,"(9, 18, 16)",2.5714,0.013331,0.7091,1.1005,0.9777,True
58,57,28,"(58, 57, 28)",2.5785,0.013353,0.7301,1.0554,0.9765,True
46,22,24,"(46, 22, 24)",-2.5846,0.01337,-0.7438,1.0182,1.124,False
55,71,13,"(55, 71, 13)",2.5787,0.013379,0.732,1.0089,0.9159,True
56,38,18,"(56, 38, 18)",2.5833,0.013379,0.7417,1.0088,0.9332,True
70,24,16,"(70, 24, 16)",-2.5711,0.01341,-0.7151,1.0195,1.1411,False
56,63,15,"(56, 63, 15)",2.5701,0.013438,0.7143,1.0046,0.9214,True
14,29,26,"(14, 29, 26)",-2.6065,0.013454,-0.7845,0.9803,1.0786,False
23,42,12,"(23, 42, 12)",-2.5702,0.013474,-0.7173,0.9563,1.0488,False
58,38,13,"(58, 38, 13)",-2.5638,0.013479,-0.6909,0.9569,1.0332,False
47,24,24,"(47, 24, 24)",-2.5707,0.013492,-0.72,0.9743,1.0764,False
56,22,16,"(56, 22, 16)",2.5848,0.013512,0.751,1.0628,0.9763,True
19,28,26,"(19, 28, 26)",-2.5656,0.013518,-0.7064,1.0147,1.1006,False
57,33,4,"(57, 33, 4)",-2.5877,0.013526,-0.7569,0.9466,1.0395,False
28,15,5,"(28, 15, 5)",-2.5636,0.013537,-0.7001,0.9467,1.0464,False
21,68,24,"(21, 68, 24)",-2.566,0.013565,-0.712,0.9511,1.0309,False
26,59,13,"(26, 59, 13)",-2.5814,0.013569,-0.7473,0.9368,1.0429,False
7,68,20,"(7, 68, 20)",-2.567,0.013596,-0.7174,0.978,1.0818,False
52,53,32,"(52, 53, 32)",-2.5759,0.013607,-0.7385,0.9583,1.06,False
49,24,6,"(49, 24, 6)",2.5616,0.01362,0.7014,1.019,0.9357,True
55,76,18,"(55, 76, 18)",-2.5663,0.013633,-0.7183,0.9672,1.0483,False
55,35,22,"(55, 35, 22)",2.5929,0.013635,0.7701,1.051,0.9573,True
66,59,24,"(66, 59, 24)",2.5659,0.01364,0.7174,1.0839,0.9735,True
67,36,14,"(67, 36, 14)",-2.5578,0.013689,-0.6898,0.9724,1.0583,False
21,52,17,"(21, 52, 17)",2.5593,0.013689,0.6995,1.0189,0.9265,True
9,57,23,"(9, 57, 23)",2.5599,0.013725,0.7061,0.9941,0.9093,True
50,22,29,"(50, 22, 29)",-2.5687,0.013731,-0.73,0.9831,1.0848,False
41,20,17,"(41, 20, 17)",2.556,0.013739,0.6835,1.0624,0.9656,True
42,28,23,"(42, 28, 23)",2.5555,0.013756,0.6827,1.1535,1.0548,True
31,62,16,"(31, 62, 16)",-2.5712,0.013767,-0.7371,0.9775,1.0615,False
65,58,20,"(65, 58, 20)",2.6075,0.013783,0.798,1.0247,0.9413,True
54,17,26,"(54, 17, 26)",-2.5551,0.013785,-0.6758,0.9926,1.0947,False
7,52,12,"(7, 52, 12)",2.555,0.013787,0.6765,1.0709,0.9884,True
16,29,19,"(16, 29, 19)",-2.5546,0.013796,-0.6882,1.0933,1.1832,False
68,71,8,"(68, 71, 8)",2.5749,0.013801,0.746,1.0389,0.9277,True
58,19,23,"(58, 19, 23)",-2.5773,0.013808,-0.7508,0.9567,1.0412,False
71,27,20,"(71, 27, 20)",-2.5625,0.013814,-0.7204,1.0361,1.1225,False
51,84,14,"(51, 84, 14)",2.5638,0.01383,0.7247,1.0377,0.9415,True
13,51,21,"(13, 51, 21)",2.5532,0.013837,0.6804,1.0945,0.9882,True
46,77,22,"(46, 77, 22)",2.5535,0.013841,0.6899,1.0386,0.9637,True
65,57,25,"(65, 57, 25)",2.5527,0.013855,0.6842,1.0083,0.9153,True
50,60,28,"(50, 60, 28)",2.5598,0.013861,0.7166,1.0504,0.9592,True
54,32,31,"(54, 32, 31)",-2.569,0.013869,-0.738,0.9203,1.0204,False
5,56,15,"(5, 56, 15)",-2.5763,0.013889,-0.7526,0.9649,1.0877,False
38,57,27,"(38, 57, 27)",-2.5649,0.01389,-0.7305,1.011,1.1258,False
30,66,22,"(30, 66, 22)",2.583,0.013907,0.7648,1.039,0.9487,True
37,25,5,"(37, 25, 5)",2.5641,0.01392,0.7304,1.032,0.9365,True
58,25,18,"(58, 25, 18)",2.5501,0.01395,0.6847,1.0184,0.9372,True
34,55,29,"(34, 55, 29)",-2.5638,0.013951,-0.7315,0.9945,1.0897,False
39,82,24,"(39, 82, 24)",-2.5485,0.014007,-0.6842,1.0079,1.1203,False
37,19,22,"(37, 19, 22)",-2.5529,0.014018,-0.7082,1.0774,1.1749,False
53,39,25,"(53, 39, 25)",2.5922,0.01402,0.7836,1.0319,0.9711,True
46,15,12,"(46, 15, 12)",2.5544,0.014025,0.7134,1.1197,0.9955,True
53,49,14,"(53, 49, 14)",-2.5481,0.014031,-0.6739,0.9841,1.052,False
49,33,2,"(49, 33, 2)",2.5545,0.014039,0.7146,1.0069,0.9209,True
8,33,25,"(8, 33, 25)",2.5519,0.014048,0.7078,1.1037,0.9897,True
44,18,10,"(44, 18, 10)",2.5591,0.014049,0.7266,1.0295,0.9431,True
45,44,30,"(45, 44, 30)",-2.5481,0.01405,-0.6921,0.9575,1.036,False
33,22,27,"(33, 22, 27)",-2.5703,0.014068,-0.7496,0.9822,1.0856,False
32,56,29,"(32, 56, 29)",-2.5522,0.014085,-0.7115,0.9493,1.03,False
17,50,30,"(17, 50, 30)",-2.5575,0.014088,-0.7252,0.9268,1.0393,False
75,44,20,"(75, 44, 20)",-2.5529,0.014091,-0.7139,1.0057,1.1301,False
46,35,18,"(46, 35, 18)",2.5459,0.014098,0.6774,1.0216,0.9318,True
30,22,0,"(30, 22, 0)",2.5635,0.014106,0.7386,0.9874,0.9088,True
36,3,19,"(36, 3, 19)",2.5626,0.014129,0.738,1.0563,0.9097,True
41,77,28,"(41, 77, 28)",-2.5469,0.014158,-0.7,0.9427,1.0541,False
55,12,21,"(55, 12, 21)",2.5634,0.014159,0.7408,1.1214,1.0105,True
47,53,32,"(47, 53, 32)",-2.5606,0.014176,-0.7362,0.9309,1.0276,False
52,13,19,"(52, 13, 19)",-2.5435,0.014184,-0.6823,0.9513,1.0479,False
15,58,24,"(15, 58, 24)",-2.5502,0.014187,-0.7132,1.0263,1.1324,False
31,52,27,"(31, 52, 27)",2.5433,0.014192,0.6763,1.0553,0.9743,True
45,11,21,"(45, 11, 21)",2.5697,0.014207,0.7544,1.0665,0.9639,True
15,33,22,"(15, 33, 22)",2.5662,0.014207,0.7482,1.0358,0.9468,True
55,28,3,"(55, 28, 3)",2.5475,0.014237,0.7091,1.015,0.9309,True
49,64,17,"(49, 64, 17)",-2.557,0.014267,-0.7334,0.9715,1.0416,False
17,56,23,"(17, 56, 23)",-2.544,0.014277,-0.701,1.0217,1.1093,False
17,51,30,"(17, 51, 30)",-2.541,0.014278,-0.6841,0.9612,1.059,False
29,11,24,"(29, 11, 24)",2.5489,0.014278,0.7158,1.0458,0.9207,True
54,30,24,"(54, 30, 24)",-2.5433,0.014291,-0.6995,1.0387,1.1432,False
32,42,16,"(32, 42, 16)",2.5464,0.014298,0.7103,1.0284,0.9417,True
37,16,16,"(37, 16, 16)",2.5645,0.014313,0.7497,1.0856,0.9527,True
16,38,11,"(16, 38, 11)",-2.542,0.014319,-0.6971,0.9532,1.0385,False
49,66,16,"(49, 66, 16)",-2.5456,0.014325,-0.71,0.9996,1.0714,False
32,65,20,"(32, 65, 20)",-2.5518,0.014326,-0.7255,0.95,1.0476,False
11,35,28,"(11, 35, 28)",-2.5497,0.014333,-0.721,0.9487,1.0639,False
17,34,13,"(17, 34, 13)",-2.5489,0.014338,-0.7195,1.011,1.0844,False
41,56,17,"(41, 56, 17)",-2.5475,0.014339,-0.7161,0.994,1.0918,False
66,49,26,"(66, 49, 26)",2.5617,0.014376,0.7474,1.0184,0.925,True
52,52,21,"(52, 52, 21)",2.5494,0.014391,0.7238,1.0308,0.961,True
29,55,26,"(29, 55, 26)",2.5642,0.014393,0.7526,1.0553,0.9833,True
9,69,22,"(9, 69, 22)",-2.5488,0.014404,-0.7231,1.0006,1.1044,False
17,30,17,"(17, 30, 17)",2.5432,0.014409,0.7092,1.0128,0.9287,True
39,31,28,"(39, 31, 28)",2.5458,0.014422,0.717,1.1385,1.0453,True
58,66,14,"(58, 66, 14)",-2.5455,0.014436,-0.7171,0.965,1.055,False
10,60,11,"(10, 60, 11)",-2.541,0.014437,-0.7047,0.9484,1.0808,False
43,15,16,"(43, 15, 16)",2.5409,0.014438,0.7043,1.1018,0.9864,True
27,48,26,"(27, 48, 26)",-2.5362,0.014448,-0.6803,0.9529,1.0292,False
58,34,31,"(58, 34, 31)",-2.5415,0.014462,-0.7081,0.9211,1.0311,False
10,63,22,"(10, 63, 22)",-2.5358,0.014472,-0.6847,1.0165,1.1128,False
62,61,22,"(62, 61, 22)",-2.5359,0.014472,-0.6852,1.0095,1.0953,False
46,33,0,"(46, 33, 0)",2.5397,0.014474,0.7035,1.0797,1.0016,True
40,22,15,"(40, 22, 15)",2.5348,0.014498,0.6811,1.0509,0.9498,True
21,51,10,"(21, 51, 10)",2.5387,0.0145,0.6566,1.0213,0.9417,True
49,18,3,"(49, 18, 3)",2.5345,0.014511,0.6733,0.9918,0.9145,True
50,18,16,"(50, 18, 16)",2.5348,0.014512,0.6849,1.0022,0.8959,True
61,47,20,"(61, 47, 20)",2.5427,0.014522,0.7153,1.0429,0.9637,True
26,38,6,"(26, 38, 6)",2.5426,0.014535,0.7159,1.0051,0.9338,True
41,48,16,"(41, 48, 16)",2.5663,0.014538,0.7618,1.0571,0.9642,True
18,31,30,"(18, 31, 30)",-2.5341,0.014547,-0.6676,0.9615,1.0633,False
32,54,18,"(32, 54, 18)",-2.5332,0.014553,-0.6757,0.9991,1.0738,False
67,61,8,"(67, 61, 8)",2.5449,0.014561,0.7228,1.0078,0.9153,True
17,58,24,"(17, 58, 24)",-2.5602,0.014587,-0.7535,1.0093,1.0918,False
54,42,22,"(54, 42, 22)",2.5399,0.014592,0.7126,1.0254,0.9438,True
38,42,30,"(38, 42, 30)",2.5394,0.014619,0.713,1.0812,0.9775,True
26,75,22,"(26, 75, 22)",-2.5442,0.014638,-0.7253,0.9693,1.078,False
41,16,17,"(41, 16, 17)",2.5507,0.014652,0.7391,1.0611,0.955,True
13,24,26,"(13, 24, 26)",-2.5496,0.014654,-0.7371,0.9955,1.1039,False
36,48,27,"(36, 48, 27)",2.5324,0.014656,0.6934,1.0344,0.9529,True
7,37,19,"(7, 37, 19)",-2.533,0.014671,-0.6972,0.9783,1.0638,False
34,31,2,"(34, 31, 2)",2.5385,0.014677,0.7143,1.0253,0.9203,True
61,26,8,"(61, 26, 8)",-2.5298,0.014684,-0.6805,0.9878,1.0762,False
18,16,18,"(18, 16, 18)",2.5392,0.014717,0.7184,1.1117,0.9969,True
24,30,8,"(24, 30, 8)",-2.5422,0.014721,-0.7254,0.9777,1.066,False
31,56,11,"(31, 56, 11)",-2.5287,0.014732,-0.6819,0.917,1.0233,False
64,74,17,"(64, 74, 17)",2.5373,0.014772,0.717,1.0003,0.8994,True
61,71,7,"(61, 71, 7)",2.5563,0.014784,0.7546,1.0024,0.8752,True
31,22,2,"(31, 22, 2)",-2.5547,0.014811,-0.7529,0.9172,1.007,False
36,26,5,"(36, 26, 5)",2.5331,0.014813,0.7089,1.0377,0.942,True
56,21,27,"(56, 21, 27)",-2.5356,0.014819,-0.7155,0.9716,1.0594,False
48,24,8,"(48, 24, 8)",2.5356,0.014825,0.716,1.0407,0.9517,True
56,48,21,"(56, 48, 21)",2.5297,0.014827,0.6994,1.0208,0.9406,True
51,14,21,"(51, 14, 21)",2.5464,0.014828,0.7389,1.0512,0.9627,True
55,6,15,"(55, 6, 15)",2.5265,0.014834,0.6862,1.0464,0.931,True
55,80,16,"(55, 80, 16)",2.5476,0.014838,0.7415,1.0211,0.9415,True
61,42,21,"(61, 42, 21)",2.5297,0.014841,0.7007,1.0023,0.9248,True
8,47,26,"(8, 47, 26)",-2.5374,0.014841,-0.7211,0.9571,1.0408,False
46,47,13,"(46, 47, 13)",-2.5265,0.014848,-0.688,0.9488,1.0288,False
17,67,25,"(17, 67, 25)",-2.525,0.014875,-0.6829,0.987,1.0785,False
52,53,23,"(52, 53, 23)",2.5312,0.014892,0.7088,1.0709,0.983,True
63,61,7,"(63, 61, 7)",-2.5623,0.014913,-0.7691,0.9431,1.043,False
15,60,25,"(15, 60, 25)",-2.526,0.014964,-0.6986,1.0015,1.1114,False
39,43,5,"(39, 43, 5)",2.5227,0.014979,0.6855,1.0453,0.9608,True
53,25,29,"(53, 25, 29)",-2.5217,0.014985,-0.6788,0.954,1.0525,False
31,49,25,"(31, 49, 25)",2.5405,0.014998,0.735,1.009,0.9256,True
49,35,4,"(49, 35, 4)",2.5226,0.015004,0.6886,1.0239,0.9355,True
35,38,7,"(35, 38, 7)",-2.551,0.015025,-0.7549,0.9402,1.0448,False
59,70,19,"(59, 70, 19)",-2.561,0.015034,-0.7714,0.9641,1.0607,False
31,31,29,"(31, 31, 29)",-2.5527,0.015056,-0.7589,0.9634,1.0532,False
36,6,20,"(36, 6, 20)",2.5209,0.015058,0.6864,1.0406,0.9344,True
19,55,17,"(19, 55, 17)",2.5257,0.015063,0.705,1.0706,0.981,True
27,59,15,"(27, 59, 15)",2.5206,0.015066,0.6864,1.0393,0.9425,True
63,28,18,"(63, 28, 18)",-2.5365,0.015082,-0.7311,1.0332,1.1346,False
37,17,12,"(37, 17, 12)",2.5221,0.015101,0.6966,1.0368,0.932,True
25,9,15,"(25, 9, 15)",2.5213,0.015113,0.6947,1.0381,0.9468,True
31,43,22,"(31, 43, 22)",-2.5326,0.015119,-0.7248,0.9255,1.0171,False
44,23,17,"(44, 23, 17)",2.5183,0.015125,0.6804,1.1078,1.0094,True
16,78,10,"(16, 78, 10)",2.5243,0.01513,0.7056,1.0077,0.894,True
48,59,28,"(48, 59, 28)",2.5227,0.015151,0.7023,0.9768,0.9002,True
11,67,17,"(11, 67, 17)",-2.5221,0.015156,-0.7009,0.9968,1.0987,False
17,50,28,"(17, 50, 28)",-2.5435,0.01516,-0.7473,0.9725,1.0658,False
63,29,18,"(63, 29, 18)",-2.5381,0.015176,-0.7382,0.9953,1.0896,False
32,21,2,"(32, 21, 2)",-2.5245,0.015176,-0.7091,0.9474,1.0287,False
21,62,19,"(21, 62, 19)",2.5252,0.015192,0.7118,1.0171,0.9547,True
43,20,0,"(43, 20, 0)",2.5537,0.015197,0.7657,0.9775,0.8724,True
35,60,20,"(35, 60, 20)",2.5391,0.015233,0.7423,1.068,0.9656,True
46,53,24,"(46, 53, 24)",2.5147,0.015252,0.6764,1.0011,0.9266,True
6,54,22,"(6, 54, 22)",2.5143,0.015262,0.6712,1.0407,0.9308,True
28,70,19,"(28, 70, 19)",-2.526,0.015273,-0.7182,1.0177,1.1069,False
45,24,23,"(45, 24, 23)",-2.5481,0.015279,-0.7595,1.1108,1.2163,False
38,42,25,"(38, 42, 25)",2.5632,0.015287,0.7834,1.1081,1.0126,True
43,20,22,"(43, 20, 22)",2.54,0.015289,0.7462,1.1816,1.0813,True
41,43,18,"(41, 43, 18)",2.5134,0.015296,0.6738,1.1174,1.0083,True
19,37,22,"(19, 37, 22)",2.5474,0.015297,0.7591,1.0487,0.9528,True
20,50,17,"(20, 50, 17)",2.5378,0.015303,0.7429,1.0382,0.9432,True
40,63,27,"(40, 63, 27)",-2.5241,0.015312,-0.7161,1.0243,1.1335,False
45,81,25,"(45, 81, 25)",2.5137,0.015332,0.685,1.0369,0.9304,True
24,63,14,"(24, 63, 14)",2.515,0.015356,0.6933,1.0566,0.9725,True
72,68,13,"(72, 68, 13)",-2.5127,0.015358,-0.6827,1.0047,1.1149,False
58,13,17,"(58, 13, 17)",2.5284,0.015382,0.7286,1.0579,0.9654,True
61,54,11,"(61, 54, 11)",2.5113,0.015385,0.6649,1.0438,0.9553,True
15,20,7,"(15, 20, 7)",2.535,0.0154,0.7417,1.0518,0.9491,True
43,29,11,"(43, 29, 11)",2.5219,0.015408,0.716,1.027,0.9448,True
51,82,15,"(51, 82, 15)",2.5421,0.015437,0.7554,1.0823,0.9804,True
16,47,20,"(16, 47, 20)",2.5293,0.015442,0.7329,1.039,0.9707,True
17,67,12,"(17, 67, 12)",2.5198,0.015444,0.713,1.017,0.9283,True
32,11,21,"(32, 11, 21)",2.5093,0.015451,0.6705,1.0965,0.9973,True
54,32,29,"(54, 32, 29)",2.5095,0.015453,0.6756,1.0343,0.9635,True
27,60,12,"(27, 60, 12)",-2.518,0.01547,-0.7101,0.9217,1.0419,False
29,48,13,"(29, 48, 13)",-2.5161,0.01548,-0.7058,0.9542,1.0336,False
38,28,1,"(38, 28, 1)",2.5084,0.015488,0.6689,1.0703,0.9633,True
33,9,22,"(33, 9, 22)",2.5074,0.015526,0.671,1.0625,0.9485,True
35,56,30,"(35, 56, 30)",-2.5266,0.015529,-0.7315,0.9735,1.0604,False
25,85,22,"(25, 85, 22)",2.5142,0.015575,0.7067,1.0417,0.9138,True
40,56,27,"(40, 56, 27)",2.5188,0.015576,0.7176,1.1182,1.0068,True
52,65,19,"(52, 65, 19)",2.5061,0.015576,0.6713,1.0722,0.999,True
39,20,5,"(39, 20, 5)",2.517,0.015584,0.714,1.007,0.9245,True
30,71,19,"(30, 71, 19)",-2.5067,0.015593,-0.6815,0.9726,1.0436,False
32,53,18,"(32, 53, 18)",-2.5104,0.015595,-0.6971,0.9443,1.0228,False
47,57,32,"(47, 57, 32)",-2.5144,0.015606,-0.7088,0.9418,1.0386,False
57,19,8,"(57, 19, 8)",2.5111,0.015608,0.7002,1.0469,0.9592,True
51,72,22,"(51, 72, 22)",-2.5455,0.015634,-0.7678,0.9698,1.063,False
56,34,19,"(56, 34, 19)",2.5275,0.015644,0.7379,1.0316,0.9406,True
14,62,10,"(14, 62, 10)",2.5161,0.015679,0.7167,1.0221,0.9085,True
15,56,23,"(15, 56, 23)",-2.5034,0.015684,-0.6707,0.9851,1.0718,False
42,14,23,"(42, 14, 23)",2.5105,0.015701,0.7045,1.0863,0.9661,True
61,64,28,"(61, 64, 28)",-2.5318,0.015718,-0.7483,0.964,1.0892,False
18,51,25,"(18, 51, 25)",2.5032,0.01573,0.6804,1.0556,0.9779,True
64,50,22,"(64, 50, 22)",2.5141,0.015731,0.715,1.0465,0.9715,True
56,28,5,"(56, 28, 5)",2.5098,0.015734,0.7047,1.0168,0.9423,True
35,12,12,"(35, 12, 12)",2.5023,0.015736,0.6746,1.0835,0.9617,True
23,44,9,"(23, 44, 9)",-2.5058,0.015743,-0.6935,0.912,0.9949,False
62,36,20,"(62, 36, 20)",-2.5113,0.015745,-0.7091,0.9358,1.025,False
28,13,19,"(28, 13, 19)",2.5017,0.015751,0.6654,1.0864,0.9808,True
18,73,18,"(18, 73, 18)",-2.5198,0.015771,-0.7288,0.9645,1.0558,False
57,49,25,"(57, 49, 25)",2.5123,0.015773,0.7129,1.1087,1.0141,True
12,61,21,"(12, 61, 21)",-2.5023,0.015793,-0.684,1.0414,1.1256,False
50,16,18,"(50, 16, 18)",2.5183,0.015794,0.7267,0.9918,0.9082,True
20,70,17,"(20, 70, 17)",2.5294,0.015827,0.7483,1.0287,0.945,True
50,34,4,"(50, 34, 4)",2.5032,0.015864,0.6941,1.0074,0.9366,True
49,54,29,"(49, 54, 29)",2.5172,0.015875,0.728,0.9969,0.9197,True
52,30,1,"(52, 30, 1)",-2.4986,0.01588,-0.6732,0.9481,1.0229,False
14,28,8,"(14, 28, 8)",2.4988,0.015881,0.6751,1.0237,0.9295,True
61,74,17,"(61, 74, 17)",2.5214,0.015918,0.7377,1.0061,0.9102,True
41,10,18,"(41, 10, 18)",2.5043,0.015922,0.7013,1.1261,1.0327,True
22,24,7,"(22, 24, 7)",2.5067,0.015934,0.7083,1.0665,0.9707,True
70,40,24,"(70, 40, 24)",-2.5157,0.015939,-0.7278,0.9934,1.0948,False
15,58,19,"(15, 58, 19)",-2.5019,0.015984,-0.6987,0.9598,1.0511,False
38,59,19,"(38, 59, 19)",2.4969,0.015987,0.6803,1.0071,0.9057,True
22,34,29,"(22, 34, 29)",2.4955,0.015994,0.6652,1.0059,0.9286,True
54,16,11,"(54, 16, 11)",2.4971,0.016006,0.6835,1.0871,0.9799,True
42,69,18,"(42, 69, 18)",-2.5132,0.01601,-0.726,0.8817,0.975,False
23,30,8,"(23, 30, 8)",-2.5158,0.016013,-0.7313,1.0194,1.1036,False
61,71,20,"(61, 71, 20)",-2.5034,0.016018,-0.7047,0.9938,1.1061,False
9,41,28,"(9, 41, 28)",-2.4949,0.016018,-0.6665,1.0078,1.1068,False
51,77,20,"(51, 77, 20)",2.5191,0.016033,0.738,1.0046,0.9269,True
56,40,16,"(56, 40, 16)",-2.499,0.016052,-0.6945,0.9213,0.9976,False
7,53,12,"(7, 53, 12)",2.5059,0.016054,0.7128,1.1076,1.0082,True
52,36,5,"(52, 36, 5)",2.5154,0.016057,0.7322,1.0201,0.9281,True
48,42,25,"(48, 42, 25)",-2.4949,0.016061,-0.6789,0.9807,1.0696,False
26,38,20,"(26, 38, 20)",2.4938,0.016063,0.6673,1.0849,1.0209,True
22,54,29,"(22, 54, 29)",-2.4983,0.016071,-0.6937,1.0235,1.1123,False
50,37,13,"(50, 37, 13)",2.5029,0.016078,0.7068,1.0671,0.984,True
62,24,13,"(62, 24, 13)",2.4936,0.016099,0.6762,1.0572,0.9782,True
47,14,15,"(47, 14, 15)",2.4975,0.0161,0.6933,1.0543,0.9538,True
28,16,20,"(28, 16, 20)",2.5073,0.0161,0.7179,1.0233,0.9131,True
10,47,13,"(10, 47, 13)",2.4941,0.016102,0.6798,1.0441,0.9619,True
25,66,16,"(25, 66, 16)",2.5195,0.016102,0.7413,1.0414,0.9646,True
27,31,23,"(27, 31, 23)",2.5093,0.016104,0.7223,1.032,0.9476,True
44,47,15,"(44, 47, 15)",2.4948,0.016111,0.6841,1.0688,0.9775,True
52,66,14,"(52, 66, 14)",2.4991,0.016156,0.7015,1.0999,1.0186,True
22,79,22,"(22, 79, 22)",-2.5029,0.016191,-0.7127,1.0002,1.0929,False
27,14,8,"(27, 14, 8)",2.4966,0.016198,0.6973,1.0312,0.9361,True
10,67,8,"(10, 67, 8)",-2.5139,0.016204,-0.7352,0.9401,1.0564,False
6,38,19,"(6, 38, 19)",-2.4937,0.016215,-0.6894,1.0006,1.0993,False
20,57,22,"(20, 57, 22)",-2.4942,0.016225,-0.6918,0.9986,1.071,False
41,65,22,"(41, 65, 22)",-2.4899,0.016237,-0.673,0.9388,1.0192,False
24,31,24,"(24, 31, 24)",-2.4909,0.016242,-0.6803,1.0706,1.1696,False
37,46,10,"(37, 46, 10)",2.4937,0.016262,0.6929,1.043,0.9649,True
43,16,16,"(43, 16, 16)",2.5009,0.01627,0.712,1.0896,0.9995,True
51,64,8,"(51, 64, 8)",2.4908,0.016273,0.683,1.0002,0.8966,True
50,84,18,"(50, 84, 18)",-2.4896,0.016277,-0.6779,0.9447,1.0357,False
27,89,13,"(27, 89, 13)",2.4995,0.01628,0.7094,0.9806,0.8891,True
10,29,22,"(10, 29, 22)",2.4943,0.016282,0.6963,1.141,1.0551,True
18,31,17,"(18, 31, 17)",2.4935,0.016298,0.6948,1.0051,0.9215,True
52,35,17,"(52, 35, 17)",-2.4908,0.016318,-0.6873,0.9142,1.0122,False
52,62,24,"(52, 62, 24)",2.4901,0.016358,0.6883,1.014,0.9318,True
24,32,31,"(24, 32, 31)",-2.4861,0.016395,-0.6731,0.9392,1.029,False
31,56,13,"(31, 56, 13)",-2.4935,0.016397,-0.701,0.9731,1.0614,False
64,29,24,"(64, 29, 24)",-2.5249,0.016427,-0.7618,1.0109,1.1213,False
26,76,18,"(26, 76, 18)",2.4909,0.016434,0.696,1.0546,0.9954,True
3,45,17,"(3, 45, 17)",2.5004,0.016496,0.7213,1.0957,1.0009,True
43,34,27,"(43, 34, 27)",-2.4869,0.016525,-0.6901,1.0395,1.1404,False
41,8,14,"(41, 8, 14)",2.4859,0.016538,0.6877,1.0684,0.9687,True
69,67,10,"(69, 67, 10)",2.4818,0.016548,0.665,1.0261,0.9236,True
40,58,15,"(40, 58, 15)",2.485,0.016552,0.6857,0.9789,0.8938,True
57,78,12,"(57, 78, 12)",2.5002,0.016558,0.7236,0.9915,0.8958,True
40,18,21,"(40, 18, 21)",2.4849,0.016575,0.6871,1.163,1.0465,True
9,40,18,"(9, 40, 18)",2.5217,0.01659,0.762,1.0711,0.976,True
